GEOID20,POP20
500239554002023,94
500239554002024,103
500239554002026,101
500239554002027,37
500239554002029,10
500239554002030,57
500239554002031,42
500239554003000,23
500239554003001,24
500239554003003,11
500239554003004,16
500239554003006,27
500239554003007,6
500239554003008,29
500239554003009,22
500239554003010,6
500239554003011,0
500239554003012,8
500239554003013,10
500239554003014,0
500239554003015,0
500239554003016,15
500239554003017,50
500239554003018,5
500239554003019,59
500239554003020,50
500239554003021,30
500239554003022,11
500239554003025,0
500239554003028,12
500239554003031,18
500239554003035,14
500239554003038,38
500239554003041,13
500239554003044,43
500239554001002,11
500239554001005,0
500239554001008,4
500239554001012,139
500239554001015,17
500239554001018,122
500239554001022,10
500239554001025,15
500239554002002,25
500239554002005,49
500239554002015,7
500239554002018,30
500239554002022,34
500239554002025,50
500239554002028,7
500239554002032,0
500239554003002,1
500239554003005,16
500239555012013,6
500239555012032,24
500239555011000,4
500239555011001,14
500239555011003,56
500239555011004,0
500239555011006,0
500239555011007,0
500239555011009,0
500239555011010,0
500239555011011,0
500239555011012,112
500239555011013,10
500239555011014,4
500239555011015,29
500239555011016,59
500239555011017,87
500239555011018,4
500239555011019,73
500239555011020,28
500239555011021,4
500239555011022,10
500239555011023,15
500239555011024,56
500239555011025,58
500239555011027,90
500239555011028,22
500239555011030,24
500239555012000,25
500239555012001,26
500239555012003,134
500239555012004,3
500239555012006,9
500239555012007,21
500239555012009,89
500239555012010,105
500239555012011,10
500239555012014,1
500239555012016,5
500239555012017,0
500239555012019,89
500239555012020,17
500239555012021,3
500239555012023,4
500239555012024,0
500239555012026,9
500239555012027,3
500239555012028,44
500239555012030,12
500239555012031,25
500239555012033,7
500239555012034,14
500239555012035,32
500239555012036,27
500239555012037,7
500239555012038,0
500239555012039,0
500239555012040,1
500239555012041,0
500239555012042,54
500239555012043,0
500239555012044,33
500239555012045,0
500239555012047,0
500239555012048,5
500239555011002,33
500239555011005,0
500239555011008,0
500239555011026,25
500239555011029,48
500239555012002,32
500239555012005,27
500239555012008,0
500239555012012,16
500239555012015,34
500239555012018,7
500239555012022,2
500239555012025,32
500239555012029,149
500239555012046,35
500239555023001,30
500239555021014,21
500239555021015,19
500239555021016,0
500239555021017,0
500239555021018,43
500239555021019,68
500239555021020,30
500239555021021,0
500239555021022,18
500239555021023,93
500239555021024,0
500239555021025,46
500239555021027,165
500239555021028,0
500239555021030,101
500239555021031,16
500239555021032,2
500239555021034,17
500239555021035,38
500239555021037,36
500239555021038,0
500239555021040,10
500239555022000,4
500239555022001,51
500239555022003,43
500239555022004,15
500239555022006,10
500239555022007,2
500239555022008,12
500239555022010,36
500239555022012,2
500239555022013,41
500239555022015,8
500239555022016,54
500239555022018,10
500239555022019,10
500239555022020,9
500239555022021,9
500239555022022,20
500239555022023,19
500239555022024,0
500239555022025,35
500239555022026,17
500239555022027,13
500239555022028,0
500239555022029,14
500239555022030,0
500239555022031,44
500239555022032,0
500239555022033,3
500239555022035,0
500239555022036,9
500239555022038,0
500239555022039,10
500239555022040,11
500239555022042,10
500239555022043,11
500239555022045,1
500239555022046,0
500239555022048,10
500239555022049,0
500239555022050,2
500239555023002,0
500239555023004,24
500239555023005,106
500239555023007,8
500239555023008,0
500239555023009,0
500239555023011,0
500239555023012,56
500239555023014,0
500239555023015,5
500239555023016,18
500239555023018,5
500239555023019,1464
500239555023020,18
500239555023021,12
500239555023022,38
500239555023023,0
500239555023024,54
500239555023025,0
500239555023026,11
500239555023027,146
500239555023028,19
500239555023029,9
500239555023030,34
500239555023031,21
500239555021001,11
500239555021002,317
500239555021004,55
500239555021005,18
500239555021006,2
500239555023032,9
500239555023033,0
500239555023034,5
500239555023036,9
500239555023037,11
500239555023039,20
500239555021008,46
500239555021010,39
500239555021011,39
500239555021012,30
500239555021013,22
500239555022011,8
500239555022014,0
500239555022017,0
500239555022034,7
500239555022037,0
500239555022041,44
500239555022044,4
500239555022047,3
500239555023000,0
500239555023003,0
500239555023006,74
500239555023010,0
500239555023013,42
500239555023017,18
500239555023035,2
500239555021000,10
500239555021003,12
500239555021007,5
500239555023038,0
500239555021009,92
500239555021026,147
500239555021029,21
500239555021033,4
500239555021036,14
500239555021039,0
500239555022002,16
500239555022005,46
500239555022009,5
500239556001031,5
500239556001032,7
500239556001033,19
500239556001035,2
500239556001036,2
500239556001038,15
500239556001039,7
500239556001041,0
500239556001042,5
500239556001043,18
500239556001045,3
500239556001046,10
500239556001048,10
500239556001049,3
500239556002000,3
500239556002001,0
500239556002003,6
500239556002004,12
500239556002005,327
500239556002007,8
500239556002008,0
500239556002010,2
500239556002011,92
500239556002012,3
500239556002013,0
500239556002014,46
500239556002015,29
500239556002016,54
500239556002017,0
500239556002018,5
500239556002019,12
500239556002020,1
500239556002021,0
500239556002022,13
500239556002023,18
500239556002025,14
500239556001000,126
500239556001002,9
500239556001003,48
500239556001004,107
500239556001006,0
500239556001007,10
500239556001009,27
500239556001010,13
500239556001012,16
500239556001013,75
500239556001015,73
500239556001016,8
500239556001017,45
500239556001019,9
500239556001020,16
500239556001022,101
500239556001023,9
500239556001025,1
500239556001026,0
500239556001027,14
500239556001029,5
500239556002026,6
500239556002028,8
500239556002029,0
500239556002031,0
500239556002032,2
500239556002024,53
500239556002027,3
500239556002030,5
500239556001001,10
500239556001005,7
500239556001008,10
500239556001011,25
500239556001014,12
500239556001018,32
500239556001021,15
500239556001024,1
500239556001028,5
500239556001030,119
500239556001034,5
500239556001037,18
500239556001040,7
500239556001044,0
500239556001047,1
500239556001050,3
500239556002002,153
500239556002006,14
500239556002009,0
500239557001000,0
500239557001002,0
500239557001003,15
500239557001005,85
500239557001006,5
500239557001008,9
500239557001009,0
500239557001010,222
500239557001012,11
500239557001013,21
500239557001015,0
500239557001016,32
500239557001018,19
500239557001019,8
500239557001020,83
500239557001022,0
500239557001023,18
500239557001025,78
500239557001026,117
500239557001027,0
500239557001028,48
500239557001029,9
500239557001030,4
500239557001031,1
500239557001032,12
500239557001033,97
500239557001034,0
500239557001035,0
500239557001036,0
500239557001037,24
500239557001038,16
500239557001039,27
500239557001040,15
500239557001042,5
500239557001043,0
500239557002000,12
500239557002001,0
500239557002002,17
500239557002004,13
500239557002005,0
500239557002007,69
500239557002008,6
500239557002010,0
500239557002011,5
500239557002012,38
500239557002014,12
500239557002015,7
500239557002017,32
500239557002018,21
500239557002020,62
500239557002021,50
500239557002022,4
500239557002024,0
500239557002025,0
500239557002027,6
500239557002028,3
500239557002030,7
500239557002031,0
500239557002033,0
500239557002034,0
500239557002035,5
500239557002036,45
500239557002037,0
500239557002038,5
500239557002039,0
500239557001001,33
500239557001004,66
500239557001007,0
500239557001011,0
500239557001014,48
500239557001017,0
500239557001021,13
500239557001024,26
500239557001041,2
500239557001044,9
500239557002003,16
500239557002006,0
500239557002009,20
500239557002013,0
500239557002016,3
500239557002019,12
500239557002023,36
500239557002026,132
500239557002029,0
500239557002032,28
500239558001015,0
500239558001016,14
500239558001018,10
500239558001019,102
500239558001020,0
500239558001022,24
500239558002000,293
500239558002002,5
500239558002003,14
500239558002005,110
500239558002006,4
500239558002007,0
500239558002009,23
500239558002010,14
500239558002011,2
500239558002012,3
500239558002013,12
500239558002014,3
500239558002015,142
500239558002016,3
500239558002017,3
500239558002018,2
500239558002019,51
500239558002020,23
500239558002021,8
500239558002022,21
500239558001000,79
500239558001001,33
500239558001002,67
500239558001003,0
500239558001004,8
500239558001005,9
500239558001006,0
500239558001008,7
500239558001009,23
500239558001011,143
500239558001012,15
500239558001014,22
500239558001007,15
500239558001010,8
500239558001013,11
500239558001017,20
500239558001021,3
500239558002001,6
500239558002004,7
500239558002008,2
